text,created_at,source,id,author_id,,,,
"RT @farhaniserif: i added the same note for @GrabMY, asking for the rider to leave my order at my door and he did it without any inquiries,…",2021-08-29T15:30:14.000Z,Twitter for iPhone,1.43E+18,1.07E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T15:22:24.000Z,Twitter for Android,1.43E+18,1.18E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T15:21:41.000Z,Twitter for iPhone,1.43E+18,1448797231,,,,
@afhamfuad @GrabMY Mak ai. Yg tengah tu tinggal ais ja? 😂,2021-08-29T15:09:57.000Z,Twitter for iPhone,1.43E+18,3007986692,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T15:02:41.000Z,Twitter for iPhone,1.43E+18,1.01E+18,,,,
@GrabMY Boleh lah. Almost everyday order food from grab now. Bagi lah point lebih. Haha.,2021-08-29T14:51:05.000Z,Twitter for iPhone,1.43E+18,25060057,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T13:39:52.000Z,Twitter for Android,1.43E+18,1.13E+18,,,,
@GrabMY I love GrabMart because it is convenient for me to purchase things that I needed especially on emergency. Hassle free and safe especially during this pandemic where I prefer to stay home and avoid crowded places. @najlaumaira @urmmnope,2021-08-29T13:29:23.000Z,Twitter for iPhone,1.43E+18,286577241,,,,
@GrabMY you are billion dollar company. Why don't you donate instead of asking me to donate? https://t.co/VqNClgGRwK,2021-08-29T13:06:50.000Z,Twitter for Android,1.43E+18,1.01E+18,,,,
"@GrabMY I paid for the food, i paid for the delivery and i have to wait more than i should because you allow your rider to accept more than 1 order and delay the delivery for more than 1 hour. Ridiculous.",2021-08-29T12:34:13.000Z,Twitter for Android,1.43E+18,165324624,,,,
@GrabMY This delay is too much. The delivery time was changed twice. Not cool,2021-08-29T12:25:14.000Z,Twitter for Android,1.43E+18,165324624,,,,
@GrabMY But it's not fair to me. I've placed my order since 645pm. And now i still have to wait because the restaurant is still preparing the third order for the same rider. My food wont taste good anymore.,2021-08-29T12:23:53.000Z,Twitter for Android,1.43E+18,165324624,,,,
@GrabMY do you really think a soggy sandwiches taste good? A soggy-2-hour-in- the-box-sandwhich. I have to wait and eat that just because you decided to give your rider triple order from the same restaurant. Is that fair to me? Seriously grab malaysia?,2021-08-29T12:18:40.000Z,Twitter for Android,1.43E+18,165324624,,,,
@GrabMY hey there. I would appreciate if you guys dont give the same rider too many orders from the same restaurant just to deliver to the same place. I've been waiting for almost 2 hours for my sandwich but the delivery is not done because my rider got triple order,2021-08-29T12:18:40.000Z,Twitter for Android,1.43E+18,165324624,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T12:03:06.000Z,Twitter for Android,1.43E+18,372142498,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T12:00:23.000Z,Twitter for Android,1.43E+18,7.14E+17,,,,
"i added the same note for @GrabMY, asking for the rider to leave my order at my door and he did it without any inquiries, left the order, snapped a picture (as proof of delivery) and left. it's that easy. thank you for a great service @GrabMY. https://t.co/U2szo1Ei9c https://t.co/ENqLMCPSjS",2021-08-29T11:48:32.000Z,Twitter for iPhone,1.43E+18,7.01E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T11:48:23.000Z,Twitter for Android,1.43E+18,7.04E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T11:46:47.000Z,Twitter for iPhone,1.43E+18,448152354,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T11:22:48.000Z,Twitter for iPhone,1.43E+18,467473805,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T11:22:41.000Z,Twitter for Android,1.43E+18,192999849,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T11:02:27.000Z,Twitter for Android,1.43E+18,1.10E+18,,,,
@GrabMY Please check ur DM,2021-08-29T10:38:48.000Z,Twitter for iPhone,1.43E+18,45990572,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T10:24:18.000Z,Twitter for Android,1.43E+18,141548158,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T10:21:49.000Z,Twitter for Android,1.43E+18,1.02E+18,,,,
"RT @ZulAzhar_Cha: Serious atau main². Dari 5 org pemandu #Grab, 100%, bg tau belum dot. Ditambah dgn sy, jadi 6 org yg belum dot. Sejak 3 J…",2021-08-29T09:50:58.000Z,Twitter for Android,1.43E+18,316639656,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T09:37:20.000Z,Twitter for Android,1.43E+18,1.02E+18,,,,
@GrabMY Nak voucher discount seumur hidup please 😔,2021-08-29T09:30:58.000Z,Twitter for iPhone,1.43E+18,956656357,,,,
@Mardianaa___ @GrabMY Sakit hati kan. Kadang2 dah letak instructions and dah text pun diorang tak tengok. Pastu call marah2,2021-08-29T09:12:51.000Z,Twitter for Android,1.43E+18,8.63E+17,,,,
@GrabMY @deeeeezulaziz Saya pun selalu bagi tips!!!!,2021-08-29T08:51:12.000Z,Twitter for iPhone,1.43E+18,361648415,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T08:46:53.000Z,Twitter for iPhone,1.43E+18,1114143337,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T08:33:10.000Z,Twitter for Android,1.43E+18,1.27E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T08:22:45.000Z,Twitter for Android,1.43E+18,1.09E+18,,,,
@mbgfruit Hi. I have a complaint to make. I bought via Grab Mart from your store in Paradigm Mall PJ. The quality of apples delivered was very disappointing. I have given poor rating in @GrabMY Poor quality apples. https://t.co/H1zAeErNt7,2021-08-29T08:00:05.000Z,Twitter for iPhone,1.43E+18,45990572,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:58:27.000Z,Twitter for iPhone,1.43E+18,580835672,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:57:35.000Z,Twitter for iPhone,1.43E+18,7.53E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:51:32.000Z,Twitter for Android,1.43E+18,634271353,,,,
"Recipient tgh quarantine kau suruh turun? Dah cakap tgh quarantine lagi nak cakap “sini tak boleh tunggu, u kena turun” kepala otak kau. Aku dah bagi instruction park kereta kat mana &amp; naik lift mana, tetap nak suruh aku turun. Hello @GrabMY sila tapis driver anda ya",2021-08-29T07:48:32.000Z,Twitter for iPhone,1.43E+18,404560717,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:45:05.000Z,Twitter for iPhone,1.43E+18,2829536600,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:27:18.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:25:13.000Z,Twitter for iPhone,1.43E+18,812763469,,,,
@McDMalaysia @GrabMY,2021-08-29T07:22:00.000Z,Twitter for iPhone,1.43E+18,1310226206,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:18:02.000Z,Twitter for iPhone,1.43E+18,315030017,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T07:05:38.000Z,Twitter for Android,1.43E+18,1.42E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:56:14.000Z,Twitter Web App,1.43E+18,1.09E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:51:23.000Z,Twitter for iPhone,1.43E+18,103837983,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:48:46.000Z,Twitter for Android,1.43E+18,9.82E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:47:59.000Z,Twitter for Android,1.43E+18,131093549,,,,
"Deactivate jelah pandapro @foodpanda_my saya, dekat UKM dah tak boleh order TEXAS, BASK BEAR, MCD, KFC, PASTA PANAS, MANHATTAN. Nak order kena minta surat keluar-masuk kampus. @GrabMY boleh, tapi promo sikit-sikit SIGNATURES, sikit-sikit SIGNATURES.",2021-08-29T06:42:14.000Z,Twitter Web App,1.43E+18,1271739138,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:27:06.000Z,Twitter for iPhone,1.43E+18,485477806,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:21:39.000Z,Twitter for Android,1.43E+18,8.92E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T06:03:40.000Z,Twitter for iPhone,1.43E+18,1.39E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T05:52:25.000Z,Twitter for iPhone,1.43E+18,1.14E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T05:46:50.000Z,Twitter for iPhone,1.43E+18,3445037179,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T05:31:49.000Z,Twitter for iPhone,1.43E+18,1605825931,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T05:02:48.000Z,Twitter for Android,1.43E+18,1.40E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T04:49:08.000Z,Twitter for iPhone,1.43E+18,352210956,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T04:45:06.000Z,Twitter for Android,1.43E+18,1.23E+18,,,,
@GrabMY Sebab GrabMart ada pelbagai jenis barang untuk beli bila2 masa ❤️ saya suka GrabMart. Korang pula macamana? @ojie_mt @stanleymanchung,2021-08-29T04:44:05.000Z,Twitter for iPhone,1.43E+18,577759945,,,,
@GrabMY Sebab GrabMart ada pelbagai jenis barang untuk beli bila2 masa ❤️ saya suka GrabMart. Korang pula macamana? @ojie_mt @stanleymanchung,2021-08-29T04:43:38.000Z,Twitter for iPhone,1.43E+18,577759945,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T04:30:01.000Z,Twitter for iPhone,1.43E+18,1.01E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T04:28:37.000Z,Twitter for iPhone,1.43E+18,421851993text,created_at,source,id,author_id
"@GrabMY Alright terima kasih kerana response, sangat kecewa bila outlet kami kena tutup di app padahal kami buka dan tidak pernah tutup https://t.co/DQtz974Qks",2021-08-29T04:17:52.000Z,Twitter for iPhone,1.43E+18,1.36E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:59:20.000Z,Twitter for iPhone,1.43E+18,1168700246,,,,
@GrabMY So meaning here the grab will not responsible at all to customer right? Will not even assist to raise a report st all right? I just want to get this comfirm.,2021-08-29T03:47:59.000Z,Twitter for iPhone,1.43E+18,3982570399,,,,
"Cukup July 2022, aku matikan Grab. Jadah eVP tak sama dengan tarikh mati roadtax. @GrabMY",2021-08-29T03:40:41.000Z,Twitter for iPhone,1.43E+18,1.03E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:30:24.000Z,Twitter for Android,1.43E+18,630794576,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:30:15.000Z,Twitter for iPhone,1.43E+18,1.41E+18,,,,
@GrabMY So if customer already check with merchant and did not receive any feedback or response from merchant meaning grab will not help customer at all to investigate or do areport to check right??,2021-08-29T03:26:21.000Z,Twitter for iPhone,1.43E+18,3982570399,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:18:21.000Z,Twitter for Android,1.43E+18,252449307,,,,
@GrabMY Otherwise please make PayLater unable. Tq.,2021-08-29T03:16:59.000Z,Twitter for iPhone,1.43E+18,32947816,,,,
"@GrabMY Kinda dissappointed as it is not PayLater friendly even already meet requirements and only available for selected users! Such other fintech like Hoolah, Atome or even Split is accessible to everyone. Hope further action gonna take to make it available for everyone!",2021-08-29T03:16:22.000Z,Twitter for iPhone,1.43E+18,32947816,,,,
RT @bigbadwolfbooks: EXCITING NEWS! Big Bad Wolf Books and @GrabMY are coming together are coming together so you can enjoy RM20 off when y…,2021-08-29T03:14:58.000Z,Twitter for iPhone,1.43E+18,289720091,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:09:09.000Z,Twitter for iPhone,1.43E+18,1039521842,,,,
"grabfood bab refund @GrabMY mmg laju gilaa, 15mins terus dapat balik duit👏🏻 https://t.co/1P0inTWXkB",2021-08-29T03:07:32.000Z,Twitter for iPhone,1.43E+18,929367193,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T03:04:39.000Z,Twitter for iPhone,1.43E+18,8.60E+17,,,,
"@GrabMY Because when i call your help center just now,your customer service said that they cannot help at all on this issue.. if merchant not respon customer still need to find our way to get back with merchant? Is it true?",2021-08-29T02:58:50.000Z,Twitter for iPhone,1.43E+18,3982570399,,,,
"@GrabMY hi Grab Team, why i am unable to activate PayLater even i already meet with the requirements needed? 
1. Silver member
2. Spend &gt;3transactions recently through Grab wallet.
Kindly assist!",2021-08-29T02:54:51.000Z,Twitter for iPhone,1.43E+18,32947816,,,,
"@GrabMY if customer had issue with merchant like good not receive,grab will not help customer at all to investigate the issue? Is it grab will push 100% for customer to liase with merchant? Even customer already get back to merchant but not receive response?",2021-08-29T02:45:34.000Z,Twitter for iPhone,1.43E+18,3982570399,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T02:32:37.000Z,Twitter for iPhone,1.43E+18,1.20E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T02:24:03.000Z,Twitter for iPhone,1.43E+18,7.32E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T02:21:44.000Z,Twitter for Android,1.43E+18,1.25E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T02:13:42.000Z,Twitter for Android,1.43E+18,1.02E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T02:13:38.000Z,Twitter for Android,1.43E+18,1.16E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T01:42:25.000Z,Twitter for iPhone,1.43E+18,9.41E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T01:38:31.000Z,Twitter for iPhone,1.43E+18,325444908,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T00:41:55.000Z,Twitter for iPhone,1.43E+18,8.37E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-29T00:29:46.000Z,Twitter for iPhone,1.43E+18,2428845680,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-28T23:31:32.000Z,Twitter for iPhone,1.43E+18,1.27E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-28T19:59:30.000Z,Twitter for iPhone,1.43E+18,91519966,,,,
RT @bigbadwolfbooks: EXCITING NEWS! Big Bad Wolf Books and @GrabMY are coming together are coming together so you can enjoy RM20 off when y…,2021-08-28T19:20:25.000Z,Twitter for Android,1.43E+18,7.34E+17,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-28T19:10:16.000Z,Twitter for iPhone,1.43E+18,1.37E+18,,,,
"RT @mieja_ibrahim: Disebabkan i dah sakit perut, selain report kat @GrabMY, i dah report dekat laman web SISPAA. Attach gambar &amp; sekali den…",2021-08-28T19:08:29.000Z,Twitter for iPhone,1.43E+18,253416320,,,,
